acceptedNameUsageID,Scientific name,Test_dat,Family_ID,Genus_ID,DDepth_Top,DDepth_Bottom,DDepth_midPoint,NDepth_Top,NDepth_Bottom,NDepth_midPoint,Lat_Top,Lat_Bottom,Lat_no_top,Lat_no_bottom,Lon0_Top,Lon0_Bottom,Lon1_Top,Lon1_Bottom,Mat_M,Max_M,Av_M,Mat/Max_M,Mat_F,Max_F,Av_F,Mat/Max_F,Com/Mat_F,Generation_top,Generation_bottom,Generation_mid,Max_age_top,Max_age_bottom,Mature_age,Temperature_Top,Temperature_Bottom,Temperature_midPoint,Behavior_bottom,Behavior_top,Behavior_Average,Migration_Average,Depth_bottom,Depth_top,Depth_Average,Diel vertical migration,Food_Bottom,Food_Top,Food_Average,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Average,Associate_Floating object,Associate_Large pelagics,Associate_Vegetatation,Associate_Coral,Associate_Floating object,Associate_Large pelagics/ship,Breeding_cycle,Breeding_relation,Reproduction,Egg&larvae,Distribution,Occurrence,Commercial importance,ICCAT Fisheries,LL,PS,Others,,IUCN,Stock status
126359,Magnisudis atlantica,,125447,125677,0,5000,2440,0,5000,2440,-61,69,,,,,,,,56,43,,,56,43,,,,,,,,,,,,2.5,3,2.766666667,3,3,4,3.666666667,,2.2,3.2,2.7,2,3,2.5,2,2,2,1,3,1.766666667,,,,,,,,,,,6,,3,,,4,,,,,,1,1,
126360,Paralepis brevirostris,,125447,125678,100,1000,450,100,1000,450,20,40,,,,,,,,25,,,,25,,,,,,,,,,,,,2.5,3.2,2.9,2,2,4,3.333333333,Y,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,4,,,,,,1,1,
126361,Paralepis coregonoides,Y,125447,125678,50,1032,400,50,1032,400,30,65,,,-77,21,,,,29,,,,29,,,,,,,,,,,,,2.5,3.2,2.85,2.666666667,2,4,3.25,Y,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,4,3,,,,,,1,1,
126362,Sudis hyalina,,125447,125679,200,2000,1000,200,2000,1000,-40,50,,,,,,,,100,,,,100,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.75,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,3,,,,,,0,0,
126363,Uncisudis longirostra,,125447,125680,170,800,370,170,800,370,,,,,,,,,,16,,,,16,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.666666667,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,,1,,,,,0,0,
126364,Uncisudis quadrimaculata,,125447,125680,500,600,550,25,600,470,,,,,,,,,,9.9,,,,9.9,,,,,,,,,,,,,2.5,2.9,2.733333333,2,3,4,3.666666667,Y,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
126365,Benthalbella infans,,125447,125681,0,5000,2090,0,5000,2090,,,,,,,,,12.8,13.8,,0.93,12.8,13.8,,0.93,,,,,,,,,,,2.5,3,2.766666667,3,3,4,3.666666667,,3.2,3.2,3.2,3,3,3,2,2,2,2.4,3,2.666666667,,,,,,,,,,,,,,,6,3.5,,,,,,1,1,
126366,Rosenblattichthys hubbsi,,125447,125682,0,1000,750,0,1000,750,-2.5,24,,,,,,,,14.4,,,,14.4,,,,,,,,,,,,,2.5,3,2.766666667,3,3,4,3.5,,3,3.2,3.1,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,3,,,6,3.5,,,,,,1,1,
126367,Scopelarchus analis,Y,125448,125683,200,1500,500,0,275,137.5,,,,,,,,,,12.6,,,,12.6,,,,,,,,,,,,,2.5,2.8,2.65,3,3,4,3.5,,3.2,3.2,3.2,3,3,3,2,2,2,2.4,3,2.6,,,,,,,,,,,,3,3,1,6,4.166666667,,,,,,1,1,
126368,Scopelarchus michaelsarsi,Y,125448,125683,250,500,375,250,500,375,-37,30,,,-180,-150,-85,180,,10.1,,,,10.1,,,,,,,,,,,,,2.5,2.8,2.65,3,3,4,3.5,,3.2,3.2,3.2,3,3,3,2,2,2,2.4,3,2.666666667,,,,,,,,,,,6,3,,,5,4,,,,,,1,1,
126375,Belone belone,Y,125451,125688,0,20,10,0,20,10,14,65,,,-32,42,,,,104,45,,,104,45,,,,,,,,,,,,3,3.2,3.1,3,2,2,2,,3.2,3.2,3.2,2,3,2.5,1,2,1.5,2,2,2,,,,,,,,,,,4,,3,2,5.6,4,4,Y,,,,1,1,1
126376,Belone svetovidovi,,125451,125688,0,20,10,0,20,10,30,54,,,,,,,,41.8,,,,41.8,,,,,,,,,,,,,3,3,3,,,,,,,,,3,3,3,2,2,2,2,2,2,,,,,,,,,,,,,3,2,,,,,,,,0,,
126377,Platybelone argalus,,125451,125689,0,2,1,0,2,1,-29,37,,,,,,,,50,,,,50,,,,,,,,,,,,,3.2,3.2,3.2,,2,2,2,,3.2,3.2,3.2,1.5,2.2,1.925,2,2,2,2.4,2.6,2.5,4,4,4,1.5,1.5,1.50,,Y,,,,,3,2,,5,,,,,,1,1,1
126378,Tylosurus acus,Y,125451,125690,0,20,10,0,20,10,43,43,,,-98,36,,,47.9,129,93,0.37,47.3,129,93,0.37,1.97,,,,,,,,,,3.2,3.2,3.2,3,2,2,2,,2,3.2,2.6,1.5,3,2.125,2,2,2,2.4,3,2.666666667,,,,1.5,1.5,1.50,,Y,,,,,3,2,,4,3,,,,,0,0,
126379,Tylosurus choram,,125451,125690,0,20,10,0,20,10,,,,,,,,,,120,,,,120,,,,,,,,,,,,,3,3.2,3.1,,2,2,2,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,3,2,,,,,,,,0,,
126380,Tylosurus imperialis,,125451,125690,0,10,5,0,10,5,,,,,,,,,,140,,,,140,,,,,,,,,,,,,3,3.2,3.1,,2,2,2,,3.2,3.2,3.2,2,3,2.333333333,2,2,2,2.6,2.6,2.6,,,,,,,,,,,,,3,2,,4,3.5,,,,,0,0,
126381,Cheilopogon exsiliens,,125452,125691,0,5,3,0,5,3,-23,40,,,,,,,19,30,18,0.63,19,30,18,0.63,0.95,,,,,,,,,,3,3.2,3.1,3,2,2,2,,,,,2,3,2.5,2,2,2,2.4,2.6,2.5,,,,,,,,,,,,,3,1.5,,4,1,,,,,1,1,
126382,Cheilopogon heterurus,,125452,125691,0,50,27,0,50,27,30,59,,,,,,,29,40,15,0.73,29,40,15,0.73,0.52,,,,,,,,,,3,3.2,3.1,3,2,2,2,,1.8,1.8,1.8,2,3,2.5,2,2,2,2.6,2.6,2.6,,,,,,,,,,,4,,3,2.3,,4,2,,,,,1,1,
126383,Cheilopogon pinnatibarbatus,,125452,125691,0,10,5,0,10,5,,,,,,,,,,40,,,,40,,,,,,,,,,,,,3,3.2,3.1,3,2,2,2,,1.8,3.2,2.5,1.3,3,2.1,2,2,2,3,3,3,,,,,,,,,,,,,3,3,,4,1.5,,,,,1,1,
126384,Exocoetus obtusirostris,,125452,125692,0,20,10,0,20,10,-49,60,,,,,,,14.5,24.5,20,0.59,14.5,24.5,20,0.59,1.38,,,,,,,,,,3,3.2,3.1,3,2,2,2,,1.8,1.8,1.8,1.3,3,2.075,2,2,2,2.6,3,2.8,,,,,,,,,,,3,,,,,4,1.5,,,,,1,1,
126385,Exocoetus volitans,Y,125452,125692,0,20,10,0,20,10,-36,44,-20,20,-180,180,,,20,24,20,0.83,20,24,20,0.83,1.00,,,,1,1,,,,,3,3.2,3.1,3,2,2,2,,1.8,2,1.866666667,2,3,2.333333333,2,2,2,2.6,3,2.8,,,,,,,,,,,5,,3,1,,4.5,1,,,,,1,1,
126386,Hirundichthys rondeletii,,125452,125693,0,5,3,0,5,3,-34,43,,,,,,,,30,20,,,30,20,,,,,,,,,,,,3,3.2,3.1,3,2,2,2,,1.8,1.8,1.8,2,3,2.5,2,2,2,2.6,2.6,2.6,,,,,,,,,,,,,3,2,,4,1,,,,,1,1,
126387,Hirundichthys speculiger,Y,125452,125693,0,20,10,0,20,10,-39,42,,,-180,180,,,,25,,,,25,,,,,,,,,,,,,3,3.2,3.1,3,2,2,2,,1.8,1.8,1.8,2,3,2.333333333,2,2,2,3,3,3,,,,,,,,,,,6,,3,2.5,6,4.5,1.5,,,,,1,1,
126388,Parexocoetus mento,,125452,125694,0,20,10,0,20,10,-23,30,,,,,,,,11,,,,11,,,,,,,,,,,,,3,3.2,3.1,3,2,2,2,,,,,1.3,2,1.766666667,2,2,2,3,3,3,,,,,,,,,,,1,,,,,,,,,,,0,,
126392,Scomberesox saurus,Y,125454,125698,0,30,15,0,30,15,-40,66,-30,-22,-98,36,,,26.5,50,32,0.53,26.5,50,32,0.53,1.21,,,,,,0.5,,,,3,3,3,3.333333333,,,,,1.8,3.2,2.15,2,3,2.5,2,2,2,2,2.6,2.3,3.5,4,3.75,2.2,2.2,2.20,,,Y,,5,2,3,1,6,4,3,Y,,,,1,1,1
126393,Anoplogaster cornuta,Y,267002,125699,500,5000,1250,135,1000,567.5,-46,65,,,-180,180,,,13,18,,0.72,,18,,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.75,Y,2,3,2.5,3,3,3,2,2,2,2,3,2.5,1,4,2.666666667,,,,,,,,,,3,,6,3,,,,,,1,1,
126396,Diretmichthys parini,,125457,125701,0,2100,690,0,2100,690,-40,60,,,,,,,,40,,,,40,,,,,,,,,,,,,2,3,2.575,,3,4,3.666666667,,1.8,2,1.9,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,6,,,,6,3.5,1.333333333,,,,,1,1,
126397,Diretmoides pauciradiatus,,125457,125702,0,2100,570,0,2100,570,-30,32,,,,,,,20,40,31,0.50,,40,31,,,,,,,,,,,,2,3,2.46,,3,4,3.666666667,,1.8,1.8,1.8,2.5,3,2.75,2,2,2,2.6,3,2.8,,,,,,,,,,,6,,,,6,3.75,1.5,,,,,1,1,
126398,Diretmus argenteus,,125457,125703,0,2000,600,0,2000,600,-40,65,,,,,,,,27.6,,,,27.6,,,,,,,,,,,,,2,2.8,2.433333333,,3,4,3.666666667,,1.8,1.8,1.8,3,3,3,2,2,2,1.6,3,2.2,,,,,,,,,,,,,3,1,6,3.75,1.5,,,,,1,1,
126402,Hoplostethus atlanticus,,125459,125706,200,1850,650,200,1850,650,-56,65,,,,,,,32,69,45,0.46,35,69,45,0.51,1.29,,,88.5,125,125,16,,,,2.5,3,2.766666667,3,3,4,3.666666667,,1.8,3.2,2.309090909,1.5,2.8,2.383333333,2,2,2,1.6,1.6,1.6,3.5,4,3.75,,,,,,,,4,,,,6,,4,,,,,3,3,
126403,Hoplostethus cadenati,,125459,125706,70,1000,450,70,1000,450,-27,28,-1,10,,,,,,30,,,,30,,,,,,,,,,,,,1,3,2.125,,4,4,4,,2,3.2,2.5,2.5,2.5,2.5,2,2,2,2.6,2.6,2.6,4,4,4,,,,,,,,,,,,5,4.5,1.5,,,,,1,1,1
126404,Hoplostethus mediterraneus,Y,125459,125706,100,1500,800,100,1500,800,-78,68,,,-98,180,-180,-167,12,42,20,0.29,14,42,20,0.33,1.43,,,,10,11,,,,,1,3,2,2,4,4,4,Y,2,3.2,2.557142857,2.5,2.8,2.6,2,2,2,,,,4,4,4,,,,,,,,4,,,,5.5,4.25,3,N,,,,1,1,
126407,Ditropichthys storeri,Y,125460,125709,650,5000,1500,650,5000,1500,-45,45,,,,,,,,5.3,2.5,,,13,10,,,,,,,,,,,,2.5,2.5,2.5,,4,4,4,,2,2,2,3,3,3,2,2,2,,,,,,,,,,,,,,,1,,,5,1,1,,,,,0,0,
126409,Eutaeniophorus festivus,,125460,125711,0,2000,100,0,2000,100,-25,35,,,,,,,,6,,,,6,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.666666667,,1.8,1.8,1.8,2.5,3,2.775,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,6,4,1,,,,,1,1,
126412,Rondeletia loricata,Y,125463,125714,750,1400,1075,0,100,50,-42,67,,,-180,180,,,,11,9,,,11,9,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.666666667,Y,1.8,1.8,1.8,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,6,2.5,1,,,,,1,1,
126420,Herklotsichthys punctatus,,125464,125719,0,50,25,0,50,25,12,37,,,,,,,,11.7,9.5,,,11.7,9.5,,,,,,,,,,,,3,3,3,,,,,,1.2,1.8,1.6,2,2,2,2,2,2,2.6,2.6,2.6,4,4,4,,,,,,,,,,3,,,,4,,,,,1,1,
126421,Sardina pilchardus,Y,125464,125720,25,100,62.5,10,35,22.5,14,68,,,-32,43,,,,27.5,20,,14.8,27.5,20,0.54,1.35,5,6,5.5,8,10,2,,,,3,3,3,2.666666667,1,2,1.5,,1.8,1.8,1.8,2,3,2.5,0,2,1,1.6,2.6,2.1,4,4,4,,,,,,,,5,,,,,4,4,,,,,1.333333333,1,1.666666667
126422,Sardinella aurita,Y,125464,125721,0,350,175,0,350,175,-40,47,,,-98,43,,,18,41,25,0.44,18.8,19.6,25,0.96,1.33,,,4,3,7,1.16,,,,3,3,3,2.666666667,2,3,2.5,Y,1.2,1.8,1.65,1.3,2,1.766666667,1,2,1.5,1.6,2.6,2.1,,,,6,6,6.00,,,,,6,,3,,,4.333333333,4,,,,,1.375,1,1.75
126423,Sardinella maderensis,Y,125464,125721,0,80,25,0,80,25,-23,46,,,-17,36,,,11.2,32,23,0.35,13.4,32,23,0.42,1.72,,,3,3,3,3,,,,3,3,3,3,,,,,1.2,1.8,1.6,1,3,2,1,2,1.5,2.6,2.6,2.6,4,4,4,,,,,,,,4,,,,,4,3,,,,,3,3,3
126425,Sprattus sprattus,Y,125464,125723,10,150,80,10,150,80,30,69,,,-11,42,,,10.1,16,12,0.63,,16,12,,,,,3.3,5,6,1.99,,,,3,3,3,2.666666667,,,,Y,1.8,1.8,1.8,1,3,1.825,0,2,0.9,2,2,2,4,4,4,,,,,,,,5.5,,3,1,,4,4,,,,,1.458333333,1,1.916666667
126426,Engraulis encrasicolus,,125465,125724,0,400,25,0,400,25,-37,62,,,,,,,10.6,20,13.5,0.53,10.1,20,13.5,0.51,1.34,,,2.5,3,5,1,,,,3,3,3,3,,,,,1.8,1.8,1.8,0,3,1.5,0.5,2,1,2.6,2.6,2.6,5,5,5,,,,,,,,6,,3,1,,4,4,,,,,1.25,1,1.5
126431,Bregmaceros atlanticus,,125468,125727,0,100,50,0,100,50,,,,,,,,,,7.8,6,,,7.8,6,,,,,,,,,,,,3,3,3,3,,,,,1.2,2,1.666666667,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,,3.875,1.5,,,,,1,1,
126435,Gadiculus argenteus,,125469,125731,100,1000,550,100,1000,550,24,69,,,,,,,,16.1,10,,,16.1,10,,,,,,,,,,,,1,3,1.75,1.25,,,,,1.4,2,1.7,2,3,2.5,2,2,2,2,2,2,5,5,5,,,,,,,,4,,,,5,4,2.5,,,,,1,0,1
126439,Micromesistius poutassou,Y,125469,125735,300,400,350,150,3000,1575,26,79,,,-82,51,,,18,55.5,22,0.32,15,55.5,22,0.27,1.47,,,,,,2,,,,2.5,2.5,2.5,2.5,4,4,4,Y,2,3.2,2.566666667,2,2.5,2.25,2,2,2,2,2,2,,,,,,,,,,,,3,3,,,,,N,,,,0,,
126444,Trisopterus esmarkii,Y,125469,125739,100,200,150,50,300,175,48,79,,,-27,30,,,,35,19,,14,35,19,0.40,1.36,2,3,2.5,4,5,1.5,,,,2,3,2.5,3,,,,,1.8,3.2,2.088888889,2.5,3,2.75,2,2,2,2,2,2,,,,,,,,,,,1,,3,,,5,4,N,,,,1,1,1
126452,Gaidropsarus biscayensis,,125470,125743,80,600,340,80,600,340,30,48,,,,,,,,40,12,,,40,12,,,,,,,,,,,,2,2,2,1.5,,,,,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,4,,,,,4,,,,,,0,,
126473,Nezumia aequalis,Y,125471,125754,200,2320,600,200,2320,600,-12,70,,,-98,30,,,4.5,36,25,0.13,4.5,36,25,0.13,5.56,,,,,,,,,,1,2,1.5,1.5,4,4,4,,1.4,2.2,1.82,2,3,2.5,2,2,2,,,,,,,1.3,1.3,1.30,,,,,6,,,,,,3,,,,,1,1,
126475,Nezumia sclerorhynchus,,125471,125754,130,3200,620,130,3200,620,4,43,,,,,,,15,36,,0.42,15,36,,0.42,0.00,,,,,,,,,,2,2.5,2.25,1.5,4,4,4,,1.4,2.2,1.866666667,2,3,2.5,2,2,2,,,,,,,,,,,,,,5.3,,,,,4,1.5,,,,,1,1,1
126476,Odontomacrurus murrayi,,267009,270073,0,3000,1350,0,3000,1350,35,35,,,,,,,,64,,,,64,,,,,,,,,,,,,2.5,3,2.825,,3,4,3.5,,3,3,3,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
126480,Trachonurus villosus,,125471,125758,510,1590,1050,510,1590,1050,,,,,,,,,,60,,,,60,,,,,,,,,,,,,1,2.5,1.75,,4,4,4,,1.5,2,1.75,2.5,2.5,2.5,2,2,2,,,,,,,,,,,,,,,,,,6,,,,,,,0,,
126481,Trachyrincus murrayi,,125471,125759,0,1630,1060,0,1630,1060,42,65,,,,,,,,37,,,,37,,,,,,,,,,,,,1.7,3,2.233333333,,,,,,2,2,2,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,0,,
126482,Trachyrincus scabrus,Y,125471,125759,400,1700,1000,400,1700,1000,-27,55,,,-26,36,,,,60,,,,60,,,,,,,,,,,,,1.2,1.2,1.2,1.5,4,4,4,,1.4,3,2.085714286,2,3,2.5,2,2,2,,,,4,4,4,,,,,,,,4,,,,,4.333333333,2.5,,,,,1,1,
126484,Merluccius merluccius,Y,125473,125762,30,1075,235,30,1075,235,18,76,,,-30,42,,,26.5,140,45,0.19,33,100,45,0.33,1.36,3.5,11,11.3,3,18,3.6,,,,1,1,1,2,,,,Y,1.8,3.2,2.683333333,2,3,2.5,2,2,2,2,2,2,,,,,,,,,,,5.25,,,,,5,4,N,,,,1.5,1,2
126486,Antimora rostrata,Y,125474,125763,350,3000,1900,350,3000,1900,-68,70,,,-180,180,,,41.5,75,,0.55,42,75,,0.56,0.00,,,,,,19.5,,,,1.7,2.5,2.066666667,,4,4,4,,1.4,1.4,1.4,2.3,3,2.6,2,2,2,,,,5,5,5,,,,,,,,,,,,6,5,,N,,,,1,1,
126489,Halargyreus johnsonii,,125474,125766,450,3000,1725,450,3000,1725,-60,67,,,,,,,,56,,,,56,,,,,,,,,,,,,1.7,3,2.4,,4,4,4,,2,3.2,2.6,,,,2,2,2,1,2,1.333333333,,,,,,,,,,,,,,,,,,,,,,0,,
126497,Mora moro,Y,125474,125769,50,2500,1032,50,2500,1032,-51,64,,,-180,-174,-77,180,32,80,45,0.40,34,80,45,0.43,1.32,,,,,,,,,,1,2.5,1.833333333,,4,4,4,,1.4,4.5,2.48,2.3,2.5,2.4,2,2,2,2,2,2,,,,,,,,,,,4,,,,,2.75,2,N,,,,1,1,1
126499,Rhynchogadus hepaticus,,125512,125897,400,700,550,400,700,550,37,41,,,,,,,,10,5.1,,,10,5.1,,,,,,,,,,,,2,2.5,2.25,,4,4,4,,,,,2,3,2.5,2,2,2,,,,,,,,,,,,,,,,,,,2,1.5,,,,,0,0,
126500,Svetovidovia lucullus,,125474,125772,,,,,,,,,,,,,,,,50,,,,50,,,,,,,,,,,,,3,3.2,3.1,,2,2,2,,,,,3,3,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,,
126522,Lampris guttatus,Y,125478,125783,100,400,250,50,150,100,-60,75,,,-180,180,,,,200,,,,200,,,,,,,,,,8,22,15,2.5,3.2,2.875,3,2,4,3.25,,1.5,3.2,2.485714286,3,3,3,2,2,2,2,3,2.5,1,1,1,,,,,,,,4,,,,,3.666666667,3,Y,Y,,,1.5,1,2
126523,Lophotus lacepede,,125479,125784,0,92,46,0,92,46,-45,51,,,,,,,,200,100,,,200,100,,,,,,,,,,,,2.5,3,2.766666667,3,3,4,3.5,,2.6,3.2,2.9,3,3,3,2,2,2,2.4,2.4,2.4,,,,,,,,,,,,,3,1,5.5,2,,,,,,1,1,
126524,Radiicephalus elongatus,Y,125480,125785,0,600,570,0,600,570,-40,38,,,-180,180,-130,20,,76,67,,,76,67,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,2.2,3.2,2.8,3,3,3,2,2,2,,,,,,,,,,,,,,,,3,,6,1.5,1,,,,,1,1,
126525,Regalecus glesne,Y,125481,125786,15,1000,110,15,1000,110,-52,72,-15,15,-180,180,,,,800,300,,,800,300,,,,,,,,,,,,2.8,3.2,3,3,2,3,2.5,,1.8,3.2,2.5,3,3,3,2,2,2,1.6,3,2.34,1,2,1.5,,,,,,,,,,3,1,,3,,Y,Y,,,1,1,
126526,Stylephorus chordatus,Y,125482,125787,625,800,712.5,300,600,450,,,,,-130,20,,,,32,,,,32,,,,,,,,,,,,,2.5,3,2.72,2,3,4,3.6,Y,1.8,2,1.9,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,3.375,,,,,,1,1,
126527,Trachipterus arcticus,Y,125483,125788,100,900,450,100,900,450,25,72,,,-62,25,,,200,300,,0.67,,300,,,,,,,,,,,,,2.5,3.2,2.875,,2,4,3.25,,2.5,3.2,2.766666667,3,3,3,2,2,2,,,,1,3,2,,,,,,,,,,3,1,,3,2,Y,Y,,,1,1,
126528,Trachipterus trachypterus,Y,125483,125788,100,1355,400,200,1355,400,-48,45,,,-180,-153,-76,180,,300,,,,300,,,,,,,,,,,,,2.5,3.2,2.875,,2,4,3.25,,2,3.2,2.75,2,3,2.5,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,,2,2,Y,Y,,,1,1,
126529,Zu cristatus,,125483,125789,0,950,475,0,950,475,,,,,,,,,,118,,,,118,,,,,,,,,,,,,2.5,3.2,2.833333333,,2,4,3.25,,2,3.2,2.6,2,3,2.5,2,2,2,2,3,2.5,,,,,,,,,,,,,3,1,,3,2,,,,,1,1,
126533,Histrio histrio,,125484,125791,0,50,3,0,50,3,-36,46,,,,,,,,20,,,,20,,,,,,,,,,,,,3.2,3.2,3.2,3,2,2,2,,1.8,3,2.171428571,1.3,3,1.775,2,2,2,2,3,2.533333333,1,3,2,1.5,2.2,1.90,,Y,Y,,4,2,3,2,6,4,,,,,,1.083333333,1,1.166666667
126534,Caulophryne jordani,,125485,125792,100,1510,830,100,1510,830,,,,,,,,,,11,,,,21,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,2,2,2,1.3,1.3,1.3,,,,,,,,,,,,1,,,6,,1,,,,,1,1,
126536,Centrophryne spinulosa,,125486,125793,590,2325,1400,590,2325,1400,-43,40,,,,,,,,1.3,,,,24.7,,,,,,,,,,,,,2.5,3.2,2.833333333,,2,4,3,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,1,,,5.5,1,1,,,,,1,1,
126537,Ceratias holboelli,Y,125487,125794,150,3400,1200,150,3400,1200,-45,67,,,-180,180,,,,14.5,,,,77,49.4,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,1.3,3,1.9,1,1,1,,,,,,,,,1,3,1.5,6,4.25,1.5,,,,,1,1,
126538,Cryptopsaras couesii,Y,125487,125795,0,4000,875,0,4000,875,-52,81,,,-180,180,,,,7.3,2.5,,,44,2.5,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.666666667,,,,,3,3,3,2,2,2,2.6,3,2.8,1,1,1,,,,,,,,,1,3,1.5,6,4.5,1.5,,,,,1,1,
126542,Gigantactis vanhoeffeni,,125490,125798,300,5300,1000,300,5300,1000,-57,68,,,,,,,,62,,,,62,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,5.5,2,,,,,,0,0,
126543,Himantolophus albinares,,125491,125799,170,1950,300,170,1950,300,,,,,,,,,,19,,,,49.5,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,1,1,1.5,,,,,0,0,
126544,Himantolophus compressus,,125491,125799,170,2150,830,170,2150,830,,,,,,,,,,13,,,,13,,,,,,,,,,,,,2.5,3,2.75,1.5,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,1,,,,,0,0,
126546,Himantolophus mauli,,125491,125799,200,1000,500,200,1000,500,25,66,,,,,,,,,,,,21.5,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,1.3,1.3,1.3,,,,,,,,,,,,,,,,4,2,,,,,1,1,
126547,Haplophryne mollis,,125492,125800,0,2250,1125,0,2250,1125,,,,,,,,,,,,,,15.9,8,,,,,,,,,,,,2.5,3,2.766666667,3,3,4,3.666666667,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,1,,,5,4,,,,,,1,1,
126548,Linophryne brevibarbata,,125492,125801,600,2000,1300,600,2000,1300,32,45,,,,,,,,1.9,,,,10,,,,,,,,,,,,,2.5,3,2.75,1.5,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,1,,,,4,,,,,,1,1,
126549,Linophryne coronata,,125492,125801,0,3000,1125,0,3000,1125,0,27,,,,,,,,2.6,,,,22.5,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,1,,,,4,,,,,,1,1,
126550,Linophryne lucifer,,125492,125801,300,1000,450,300,1000,450,,,,,,,,,,2.9,,,,27.5,,,,,,,,,,,,,2,3,2.575,,3,4,3.5,,,,,2.5,3,2.75,2,2,2,,,,,,,,,,,,,,,1,,,,4,2,,,,,1,1,
126551,Linophryne maderensis,,125492,125801,0,880,440,0,880,440,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,2.75,1.5,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1.5,,,,,,0,0,
126553,Linophryne sexfilis,,125492,125801,100,1250,1100,100,1250,1100,30,30,,,,,,,,,,,,3.8,,,,,,,,,,,,,2.5,3,2.75,1.5,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,0,0,
126559,Chaenophryne draco,,125496,125805,350,1750,1050,350,1750,1050,-42,44,,,,,,,,,,,,12.3,8.3,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,1,,,6,5,,,,,,1,1,
126560,Chaenophryne longiceps,,125496,125805,500,3000,1500,500,3000,1500,-60,46,,,,,,,,24.5,,,,20.7,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3,2.5,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,,1,,,6,,2,,,,,1,1,
126563,Dolopichthys danae,,125496,125807,600,2000,1300,600,2000,1300,8,40,,,,,,,,,,,,11.5,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,,,,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,2,,,,,,1,1,
126566,Leptacanthichthys gracilispinis,Y,125496,125808,0,2000,1500,0,2000,1500,,,,,,,,,,0.8,,,,10.3,6.7,,,,,,,,,,,,2.5,2.5,2.5,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,1,,,,,,,,,,0,,
